,x,y,z,ch_edaphic_eivdescombes_pixel_d,ch_edaphic_eivdescombes_pixel_f,ch_edaphic_eivdescombes_pixel_h,ch_edaphic_eivdescombes_pixel_k,ch_edaphic_eivdescombes_pixel_l,ch_edaphic_eivdescombes_pixel_n,ch_edaphic_eivdescombes_pixel_r,ch_edaphic_eivdescombes_pixel_w,gdd0Y_8110_LV95,gdd3Y_8110_LV95,gdd5Y_8110_LV95,AI_8110_LV95,bio1_t_8110_LV95,bio2_tdr_8110_LV95,bio3_tiso_8110_LV95,bio4_ts_8110_LV95,bio5_tmaxw_8110_LV95,bio6_tminc_8110_LV95,bio7_tar_8110_LV95,bio8_twetq_8110_LV95,bio9_tdryq_8110_LV95,bio10_twarmq_8110_LV95,bio11_tcoldq_8110_LV95,bio12_p_8110_LV95,bio13_pwet_8110_LV95,bio14_pdry_8110_LV95,bio15_ps_8110_LV95,bio16_pwetq_8110_LV95,bio17_pdryq_8110_LV95,bio18_pwarmq_8110_LV95,bio19_pcoldq_8110_LV95,etpY_8110_LV95,east_mean,eastSlope_mean,north_mean,northSlope_mean,roughness_mean,slope_mean,TPI_mean,TRI_mean,CanopyVaud2m_max,CanopyVaud2m_mean,CanopyVaud2m_median,CanopyVaud2m_min,CanopyVaud2m_sd,EauxStagnantes_prop,ForetBuissannante_prop,ForetClairsemee_prop,ForetDense_prop,Glacier_prop,RocheMeubler_prop,Rocks_Min80Per_prop,ZHumide_prop,sradY,meanEVI_annualmax_2001_2021,meanEVI_annualmean_2001_2021,meanEVI_annualmedian_2001_2021,meanEVI_annualmin_2001_2021,meanEVI_annualrange_2001_2021,meanEVI_annualstd_2001_2021,meanGCI_annualmax_2001_2021,meanGCI_annualmean_2001_2021,meanGCI_annualmedian_2001_2021,meanGCI_annualmin_2001_2021,meanGCI_annualrange_2001_2021,meanGCI_annualstd_2001_2021,SCD15_final,SCD40_final
261,2582302.9,1146696.1,1467.88500976562,1.93940913677216,3.28456664085388,3.60875177383423,2.93111968040466,3.53715348243713,2.8936026096344,6.17210483551025,1.98517537117004,2161.39990234375,1444.19995117188,1048.69995117188,23,5.19999980926514,9.39999961853027,36.2999992370605,617.299987792969,19.5,-6.59999990463257,26.1000003814697,12.8999996185303,0.699999988079071,12.8999996185303,-2.09999990463257,1447.09997558594,149.199996948242,94.9000015258789,16.1000003814697,447,305.5,447,343.799987792969,342.899993896484,0.40799880027771,0.13236591219902,0.911968886852264,0.297061443328857,0.9124755859375,18.9997425079346,-0.0243682861328125,0.270606994628906,0,0,0,0,0,0,0,0,0,0,0,0,0,60295.4765625,468681152,20925000,6944000,-46417000,444518464,81415000,82385504,18782500,10214000,-54929500,137315008,32208000,118,117.999999999965
262,2577001.9,1144894.8,1365.19995117188,1.69673490524292,3.38673067092896,3.6543025970459,2.90542340278625,3.53408885002136,3.02412009239197,6.05577421188354,2.12422561645508,2320.89990234375,1577.30004882812,1163.69995117188,27,5.80000019073486,9.60000038146973,36,631.599975585938,20.3999996185303,-6.30000019073486,26.7000007629395,13.6000003814697,1.39999997615814,13.6000003814697,-1.79999995231628,1366.40002441406,139.899993896484,91.4000015258789,15,416.200012207031,287.5,416.200012207031,321.799987792969,389.299987792969,-0.944276094436646,-0.0508682429790497,0.228715538978577,0.0109353167936206,0.19256591796875,3.05053687095642,0.00592422485351562,0.0696983337402344,0.1268310546875,0.058197021484375,0.052978515625,0,0.0677383095026016,0,0,0,0,0,0,0,0,76246.5234375,827322624,33968000,17854000,-21532000,691796032,111346496,78713504,32671500,37285000,-3998000,82712000,27064000,103.999999999885,103.999999999846
263,2567588.2,1119883.0,583.190002441406,2.40016770362854,2.8233814239502,3.16204857826233,3.10655307769775,3.31432342529297,3.10107707977295,6.36183977127075,1.66007316112518,3612.10009765625,2684,2142.69995117188,46,9.69999980926514,8.60000038146973,32.5,664.900024414062,24.3999996185303,-2.20000004768372,26.6000003814697,18,5.5,18,1.5,1051,110,70,15.8000001907349,324.899993896484,222.199996948242,324.899993896484,237.199996948242,492.700012207031,0.143052354454994,0.0518352277576923,-0.989192962646484,-0.359273940324783,0.889984130859375,21.2961006164551,0.00875282287597656,0.304994583129883,0,0,0,0,0,0,0,0,0,0,0,0,0,82662.3671875,122558248,18907500,18887000,-73804000,195305504,36636500,73113504,39496000,39546500,5591000,67521504,17460000,50,50
264,2566597.5,1119842.3,419.337493896484,2.52719974517822,2.63393115997314,3.04091453552246,3.27071380615234,3.33498096466064,2.89287495613098,6.5284743309021,1.69655132293701,3703.69995117188,2765.60009765625,2215.80004882812,47,10,8.60000038146973,32.2999992370605,668.700012207031,24.7000007629395,-2,26.7000007629395,18.2999992370605,5.80000019073486,18.2999992370605,1.79999995231628,1020.09997558594,108.5,66.4000015258789,16.8999996185303,319.5,213.300003051758,319.5,225.899993896484,493.100006103516,-0.985726356506348,-0.426044166088104,-0.163944154977798,-0.070246048271656,1.09249877929688,25.6068496704102,0.0215644836425781,0.369688034057617,0.375518798828125,0.186180114746094,0.184600830078125,0,0.19262532889843,0,0,0,0,0,0,0,0,74572.8515625,127229376,19059500,17811500,-28971000,140911504,25907500,45447500,22877000,24638500,-8498500,53947000,12411500,50,50
265,2567203.5,1121302.3,431.839996337891,2.09522581100464,3.00673365592957,3.16078615188599,3.07793927192688,3.63555407524109,3.34323406219482,6.37482881546021,1.82727181911469,3796.19995117188,2848.80004882812,2290.89990234375,50,10.1999998092651,8.60000038146973,32.2999992370605,671.799987792969,25,-1.79999995231628,26.7999992370605,18.6000003814697,3.29999995231628,18.6000003814697,2,1004.79998779297,108.400001525879,63.7000007629395,18.2000007629395,319.799987792969,206.100006103516,319.799987792969,216.899993896484,509.5,0.994097709655762,0.149215757846832,0.0603915154933929,0.00896134786307812,0.350006103515625,8.63357353210449,-0.0059356689453125,0.120311737060547,0,0,0,0,0,0,0,0,0,0,0,0,0,73353.859375,67617000,20326500,20858000,-6255000,67740000,13072500,87488496,42964000,41014500,1372500,86115000,21671000,50,50
266,2580599.6,1151189.7,1589.57250976562,2.04913187026978,3.00189065933228,3.47472929954529,3.03207230567932,3.64310789108276,2.73774719238281,6.0648136138916,1.79212462902069,1925.40002441406,1239.19995117188,870.5,22,4.40000009536743,8.30000019073486,34.5,583,17.6000003814697,-6.5,24.1000003814697,11.6999998092651,-0.100000001490116,11.6999998092651,-2.29999995231628,1493.80004882812,156,97.0999984741211,15.5,455.899993896484,315.100006103516,455.899993896484,357.299987792969,341.700012207031,0.473584920167923,0.113888703286648,-0.874971508979797,-0.21193091571331,0.709991455078125,14.0039920806885,-0.0106391906738281,0.194377899169922,0.4578857421875,0.341064453125,0.24835205078125,0.0506591796875,0.194687590003014,0,0,0,0,0,0,0,0,84318.203125,57762376,9088500,15021500,-247623504,350608000,48873500,78784496,29999000,33647000,-5838500,84624496,27760000,111,109
267,2565503.8,1139301.8,1826.52746582031,2.62615203857422,2.86467933654785,3.11479949951172,3.15198588371277,3.62447118759155,2.61462450027466,6.48284721374512,1.60588085651398,2043.59997558594,1335.90002441406,953.799987792969,18,4.80000019073486,8.30000019073486,34.4000015258789,588.700012207031,18.2000007629395,-6.09999990463257,24.2000007629395,12.1999998092651,0.200000002980232,12.1999998092651,-2,1686.69995117188,168.699996948242,119.5,12.1999998092651,492.700012207031,370.399993896484,492.700012207031,392.600006103516,311.399993896484,0.834307074546814,0.52076917886734,-0.550097346305847,-0.343508243560791,2.17745971679688,38.6334037780762,0.00499725341796875,0.608116149902344,0.461669921875,0.183624267578125,0.13641357421875,0,0.225611969828606,0,0,0,0,0,0,0,0,81036.1015625,40545752,11590000,13131500,-50920500,119911000,22404500,82358496,27068000,21960000,-5381500,87739504,28361500,120.999999999972,115
268,2567201.5,1121101.7,432.212524414062,2.06402158737183,3.21140599250793,3.14375019073486,3.07387804985046,3.6411828994751,3.47693109512329,6.41195201873779,1.92101442813873,3789.19995117188,2842.69995117188,2285.39990234375,47,10.1999998092651,8.60000038146973,32.4000015258789,670.900024414062,25,-1.79999995231628,26.7999992370605,18.5,3.29999995231628,18.5,2,1007.79998779297,108.400001525879,64.1999969482422,18,319.799987792969,207.5,319.799987792969,218.5,493.100006103516,0.0705240666866302,0.00778144132345915,-0.953143239021301,-0.0607915781438351,0.207496643066406,3.63374137878418,0.0168819427490234,0.0568752288818359,0,0,0,0,0,0,0,0,0,0,0,0,0,76261.1171875,45691624,15567500,18473500,-34666000,83399504,15909000,56639000,30637500,32022000,-5444500,62082500,16215500,50,50
269,2568296.0,1121201.5,493.519989013672,2.1459789276123,3.10686635971069,3.16840577125549,3.01348328590393,3.49254250526428,3.3326358795166,6.35425996780396,1.81661510467529,3828.10009765625,2880.19995117188,2320.39990234375,43,10.3000001907349,8.69999980926514,32.5,674,25.2000007629395,-1.70000004768372,26.8999996185303,18.7000007629395,3.40000009536743,18.7000007629395,2,1117.80004882812,117.199996948242,73.4000015258789,16.5,348.600006103516,236.300003051758,348.600006103516,247.300003051758,486.100006103516,-0.247313633561134,-0.0291635151952505,0.947080731391907,0.107352182269096,0.367500305175781,6.51182842254639,0.006561279296875,0.113437652587891,0,0,0,0,0,0,0,0,0,0,0,0,0,69552.796875,2891851264,93967504,22078500,-43000500,2932140800,468916000,84654000,38950500,37053500,-12138500,96793000,24898500,50,50
270,2568597.3,1119917.5,599.237548828125,2.35807633399963,2.88577151298523,3.19225811958313,3.02371692657471,2.94501519203186,2.97227430343628,6.47330236434937,1.69120538234711,3672.10009765625,2738.39990234375,2192.10009765625,37,9.89999961853027,8.80000019073486,32.7999992370605,668.700012207031,24.7000007629395,-2.09999990463257,26.7999992370605,18.2000007629395,5.69999980926514,18.2000007629395,1.70000004768372,1214.80004882812,123.300003051758,83.3000030517578,14.3000001907349,368.700012207031,262.299987792969,368.700012207031,279.600006103516,454.399993896484,-0.926652312278748,-0.119188323616982,0.370498061180115,0.0479912869632244,0.354995727539062,7.400221824646,0.0125102996826172,0.104997634887695,0.04522705078125,0.0113067626953125,0,0,0.022613525390625,0,0,0,0,0,0,0,0,66838.8046875,80618496,16645500,18245000,-85293504,283252000,48861500,78416496,28209500,32619500,-52328000,130747000,31993000,65.0000000000116,66.0000000000116
271,2575301.1,1128999.3,1526.30249023438,1.82568681240082,3.28777718544006,3.59480428695679,2.97808647155762,3.3667733669281,2.90682220458984,6.1247034072876,2.01350212097168,1965.90002441406,1272.19995117188,898.799987792969,21,4.5,8.19999980926514,34.4000015258789,582.5,17.7000007629395,-6.30000019073486,24,11.6999998092651,0,11.6999998092651,-2.20000004768372,1724.19995117188,171.5,116.099998474121,12.6999998092651,505.299987792969,376.899993896484,505.299987792969,430.200012207031,371.299987792969,0.0446793362498283,0.0160478372126818,-0.998964130878448,-0.358841478824615,0.7950439453125,21.0551280975342,0.0131378173828125,0.293136596679688,0.7501220703125,0.41326904296875,0.31005859375,0.2828369140625,0.224938750267029,0,0,0,0,0,0,0,0,86166.4921875,50369752,13423000,15042000,-25471500,71850000,14029500,77011000,31094500,33517500,-4108500,81119000,26725500,104.999999999464,100.999999999598
272,2568499.9,1119901.1,591.515014648438,2.18153786659241,3.02313446998596,3.16927647590637,3.05928611755371,3.45745992660522,3.18247699737549,6.43712091445923,1.7734637260437,3684.39990234375,2749.60009765625,2202.30004882812,37,9.89999961853027,8.69999980926514,32.7000007629395,669.5,24.7000007629395,-2.09999990463257,26.7999992370605,18.2000007629395,5.69999980926514,18.2000007629395,1.70000004768372,1191.19995117188,121.400001525879,81.4000015258789,14.5,362.399993896484,256.5,362.399993896484,273.700012207031,460.899993896484,-0.840100467205048,-0.100820131599903,0.521928727626801,0.0635773688554764,0.370010375976562,6.91730260848999,0.00873756408691406,0.0993747711181641,0,0,0,0,0,0,0,0,0,0,0,0,0,67488.65625,489092256,35162500,19375500,-30155000,520597024,108380000,69438000,29993500,34185000,-32037000,101473504,27551000,57,57.9999999999546
273,2568001.3,1119898.9,560.505004882812,2.4175546169281,2.72807884216309,3.09384441375732,3.18369555473328,3.45417380332947,3.03789925575256,6.4143967628479,1.67132198810577,3677.19995117188,2743,2196.30004882812,44,9.89999961853027,8.69999980926514,32.5999984741211,668.299987792969,24.7000007629395,-2,26.7000007629395,18.2000007629395,5.80000019073486,18.2000007629395,1.70000004768372,1117.19995117188,115.300003051758,75.4000015258789,15.1000003814697,342.5,238.399993896484,342.5,254.600006103516,511,0.550373673439026,0.0906190723180771,-0.834833741188049,-0.137478202581406,0.462509155273438,9.4780158996582,-0.00218391418457031,0.127191543579102,0.25115966796875,0.159454345703125,0.193328857421875,0,0.109941385686398,0,0,0,0,0,0,0,0,75411.828125,92496376,19013500,19729500,-30009500,123540504,25426000,82767504,39372500,39381000,-4985500,87753000,24127000,50,50
274,2577805.5,1126295.4,1963.455078125,2.17931938171387,3.20249915122986,3.52075099945068,2.93880105018616,3.7315502166748,2.56517791748047,5.94772911071777,1.7956725358963,1677,1040.09997558594,706.799987792969,14,3.29999995231628,7.40000009536743,32.5999984741211,565.5,15.8000001907349,-6.90000009536743,22.7000007629395,10.3999996185303,-1.29999995231628,10.3999996185303,-3.09999990463257,1876.19995117188,188.399993896484,126.199996948242,13.5,556,407.299987792969,556,464.600006103516,279.600006103516,0.871199011802673,0.236679524183273,0.490015715360641,0.133232295513153,0.77001953125,15.7670097351074,0.00750732421875,0.21875,0,0,0,0,0,0,0,0,0,0,0,0,0,71442.625,27535750,10764000,11926500,-3894000,31601500,9100000,71263000,21216000,9785000,-5942500,77206000,26635000,139,137.000000000073
275,2567899.8,1119898.4,567.344970703125,2.50292825698853,2.6507625579834,3.01994872093201,3.19636511802673,3.67179727554321,2.90403628349304,6.43321084976196,1.63220202922821,3648.80004882812,2717.19995117188,2172.89990234375,45,9.80000019073486,8.69999980926514,32.5999984741211,668.200012207031,24.6000003814697,-2.09999990463257,26.7000007629395,18.1000003814697,5.59999990463257,18.1000003814697,1.60000002384186,1097.30004882812,113.699996948242,73.8000030517578,15.3000001907349,337.200012207031,233.5,337.200012207031,249.399993896484,497.100006103516,0.170874133706093,0.0395068414509296,-0.9801265001297,-0.221530884504318,0.557510375976562,13.0764083862305,0.0303077697753906,0.189693450927734,0.053466796875,0.0257110595703125,0.024688720703125,0,0.027310186997056,0,0,0,0,0,0,0,0,77912.1640625,43521000,17402000,19656000,-10103500,57264000,12123500,72497504,35577500,37883500,-25348000,97846000,23429500,50,50
276,2567739.3,1119992.1,595.674987792969,2.32636284828186,2.8834867477417,3.1781895160675,3.08174514770508,3.40324997901917,3.11584234237671,6.35562610626221,1.67837846279144,3611.30004882812,2682.89990234375,2141.69995117188,46,9.69999980926514,8.60000038146973,32.5999984741211,664.299987792969,24.3999996185303,-2.20000004768372,26.6000003814697,18,5.5,18,1.60000002384186,1071.40002441406,111.800003051758,71.5,15.6999998092651,330.799987792969,226.899993896484,330.799987792969,242,511.600006103516,-0.00913364160805941,-0.00437786709517241,-0.99774444103241,-0.460774123668671,1.14501953125,27.520486831665,-0.00687026977539062,0.407508850097656,0,0,0,0,0,0,0,0,0,0,0,0,0,84377.671875,39641752,17735500,18615000,-4323500,43193500,8958000,78400000,39310000,38705000,-854000,79254496,20346500,50,50
277,2568296.5,1119693.4,574.325012207031,2.33768200874329,2.88344025611877,3.07606768608093,3.09893727302551,3.59921550750732,3.30104637145996,6.33979320526123,1.67802774906158,3684.5,2749.80004882812,2202.60009765625,41,9.89999961853027,8.69999980926514,32.7000007629395,670.700012207031,24.7000007629395,-2.09999990463257,26.7999992370605,18.2000007629395,5.69999980926514,18.2000007629395,1.70000004768372,1169.30004882812,119.300003051758,80,14.3999996185303,355.5,251.600006103516,355.5,269.299987792969,493.899993896484,-0.811916410923004,-0.136438399553299,-0.579464197158813,-0.0982139110565186,0.49249267578125,9.70454788208008,-0.0103111267089844,0.132808685302734,0,0,0,0,0,0,0,0,0,0,0,0,0,73165.046875,52961376,12611500,19709500,-75778000,130117504,27461500,64521000,31326500,35865500,-8818000,73340000,21499000,50,50
278,2568201.9,1119602.4,558.484985351562,2.34126377105713,2.89892506599426,3.07624840736389,3.10077047348022,3.57658886909485,3.29275345802307,6.36561012268066,1.63354563713074,3691,2755.89990234375,2208.10009765625,41,9.89999961853027,8.69999980926514,32.5999984741211,670.900024414062,24.7999992370605,-2.09999990463257,26.8999996185303,18.2999992370605,5.69999980926514,18.2999992370605,1.70000004768372,1159.19995117188,118.300003051758,79.3000030517578,14.3999996185303,352.399993896484,249.199996948242,352.399993896484,267.100006103516,489.299987792969,-0.927471876144409,-0.0772024393081665,-0.160584688186646,-0.0155454082414508,0.227493286132812,4.79281759262085,-0.0331249237060547,0.0731258392333984,0.1014404296875,0.03863525390625,0.02655029296875,0,0.0439672917127609,0,0,0,0,0,0,0,0,71941.7890625,602830848,50012000,21407000,-26409000,633044480,143618496,75191504,34039000,36973500,-10242000,85433504,23933000,50,50
279,2567497.3,1119295.0,465.734985351562,2.3076388835907,2.86735844612122,3.03420925140381,3.09250330924988,3.66453981399536,3.33917212486267,6.41616344451904,1.72223198413849,3706.89990234375,2770.60009765625,2221.30004882812,46,10,8.69999980926514,32.5,670.299987792969,24.7999992370605,-1.89999997615814,26.7000007629395,18.2999992370605,5.80000019073486,18.2999992370605,1.79999995231628,1053.09997558594,109.300003051758,71.0999984741211,15.1000003814697,322.700012207031,223.800003051758,322.700012207031,241.300003051758,492.299987792969,-0.978685617446899,-0.21681946516037,0.0917611867189407,0.0191721487790346,0.572494506835938,12.7979860305786,-0.0109434127807617,0.190312385559082,0.0103759765625,0.002593994140625,0,0,0.00518798828125,0,0,0,0,0,0,0,0,73417.9609375,39891624,18371500,20490000,-22285500,61348500,12941000,73252000,36784000,36053500,-15034500,88285000,21727500,50,50
280,2565400.3,1144400.3,1473.78002929688,2.345139503479,3.1605019569397,3.4128885269165,2.83601260185242,3.07519960403442,2.94061279296875,6.28193712234497,1.73505711555481,2209.5,1473.69995117188,1071.69995117188,12,5.30000019073486,8.19999980926514,33.9000015258789,599.5,18.7999992370605,-5.59999990463257,24.3999996185303,12.8000001907349,-1,12.8000001907349,-1.60000002384186,1695.80004882812,171.899993896484,111.699996948242,14.3999996185303,503.600006103516,362.799987792969,503.600006103516,369.399993896484,220.800003051758,-0.47259333729744,-0.256646871566772,0.881020545959473,0.479176193475723,1.74249267578125,32.9442176818848,0.0200042724609375,0.506874084472656,0,0,0,0,0,0,0,0,0,0,0,0.0599999986588955,0,49408.859375,136653120,8305500,9151000,-275522496,407624512,75366496,118789000,9957000,16974000,-253795008,372584000,79288504,50.0000000015716,50.0000000015716
281,2569400.3,1131500.1,980.364990234375,2.36979937553406,2.7979142665863,3.2321662902832,3.10912704467773,3.43023014068604,2.90912222862244,6.29037666320801,1.72255194187164,2923.30004882812,2076.60009765625,1595.80004882812,37,7.59999990463257,8.39999961853027,33.4000015258789,626.5,21.6000003814697,-3.5,25.1000003814697,15.3999996185303,3.20000004768372,15.3999996185303,0,1268.59997558594,134.699996948242,85,16.2999992370605,390.100006103516,273.799987792969,390.100006103516,276.399993896484,488,-0.73256516456604,-0.254103571176529,-0.680176138877869,-0.235923498868942,1.03498840332031,20.2958374023438,0.00469017028808594,0.269685745239258,0,0,0,0,0,0,0,0,0.00999999977648258,0,0,0,0,80035.9921875,68306376,13666500,18755500,-74311000,130342496,25591500,69453000,28079000,38597000,-156214496,225667504,49789500,50,50
282,2567397.1,1119101.8,447.847503662109,2.31717753410339,2.89678335189819,3.04608583450317,3.02386331558228,3.67099237442017,3.3784704208374,6.37978506088257,1.70995604991913,3708.69995117188,2772.60009765625,2223.30004882812,46,10,8.69999980926514,32.4000015258789,671.200012207031,24.7999992370605,-2,26.7999992370605,18.2999992370605,5.80000019073486,18.2999992370605,1.79999995231628,1058.5,109.599998474121,71.8000030517578,14.8999996185303,323.5,225.600006103516,323.5,243.399993896484,495.399993896484,-0.843090772628784,-0.110508568584919,-0.454149574041367,-0.054254237562418,0.350013732910156,7.36694717407227,0.0231218338012695,0.106877326965332,0.04730224609375,0.0118255615234375,0,0,0.023651123046875,0,0,0,0,0,0,0,0,75050.65625,57678876,19719500,18808000,-2598500,59989500,12461500,64006000,33890000,34532500,2894000,61112500,14877500,50,50
283,2575299.8,1121901.7,1583.8349609375,2.64118671417236,3.0955069065094,3.12444305419922,2.91912746429443,3.3334629535675,2.67803812026978,6.53358173370361,1.70500731468201,2278.30004882812,1528,1116.19995117188,12,5.40000009536743,8.19999980926514,33.9000015258789,596.099975585938,18.8999996185303,-5.40000009536743,24.2999992370605,12.8999996185303,0.899999976158142,12.8999996185303,-1.39999997615814,1719.69995117188,178.300003051758,120.300003051758,14.3999996185303,519.599975585938,377.100006103516,519.599975585938,394,233.699996948242,-0.870684385299683,-0.59964919090271,0.489579141139984,0.337251365184784,2.58248901367188,43.5323638916016,-0.0224838256835938,0.737495422363281,0,0,0,0,0,0,0,0,0,0,0.239999994635582,0.129999995231628,0,54429.6328125,48470752,-9266000,375000,-196662992,242738000,50071500,104868000,2734500,-2334000,-113685504,218556000,43655500,50.0000000012829,158
284,2567795.9,1120798.4,531.472534179688,2.348712682724,2.78631186485291,3.10181093215942,3.13102102279663,3.60795569419861,3.16876745223999,6.37665987014771,1.7006653547287,3711.10009765625,2772.69995117188,2222.39990234375,44,10,8.60000038146973,32.4000015258789,669.299987792969,24.7000007629395,-2,26.7000007629395,18.2999992370605,5.80000019073486,18.2999992370605,1.79999995231628,1056.40002441406,111.599998474121,69,16.7000007629395,330.5,221.699996948242,330.5,233.699996948242,470.200012207031,-0.915056884288788,-0.21962958574295,0.399714380502701,0.0958674848079681,0.659988403320312,13.8860721588135,-0.00468254089355469,0.198434829711914,0.0111083984375,0.002777099609375,0,0,0.00555419921875,0,0,0,0,0,0,0,0,71509.546875,55438624,20248000,20799500,-13107000,70372000,13225500,71426000,36761500,38341500,-44601000,116027000,24872500,50,50
285,2566799.5,1120794.1,484.727508544922,2.15024971961975,3.21097183227539,3.33242106437683,2.89710116386414,2.67853474617004,3.13949847221375,6.29903268814087,1.82136249542236,3693.19995117188,2755,2205.69995117188,44,9.89999961853027,8.60000038146973,32.5,666.400024414062,24.6000003814697,-2,26.6000003814697,18.2000007629395,3,18.2000007629395,1.79999995231628,1010.29998779297,108.599998474121,64.4000015258789,18,320.5,207.800003051758,320.5,219.199996948242,456.399993896484,0.291530728340149,0.0371806770563126,0.891807317733765,0.0993268936872482,0.347496032714844,6.48298835754395,-0.0349998474121094,0.0993728637695312,0,0,0,0,0,0,0,0,0.00999999977648258,0,0,0,0,70068.3515625,66467000,19326000,20911000,-22599000,86313504,16575000,73082496,37680500,35371500,4391000,68690496,18928000,50,50
286,2555197.8,1146597.1,483.119995117188,2.48284339904785,2.7371883392334,2.94378256797791,3.11558771133423,3.57204341888428,3.25638270378113,6.4227180480957,1.64402639865875,3765.10009765625,2808.60009765625,2246.89990234375,41,10.3999996185303,7.5,29.7999992370605,662.400024414062,24.6000003814697,-0.800000011920929,25.3999996185303,18.7000007629395,3.5,18.7000007629395,2.40000009536743,1273.90002441406,133.300003051758,76.6999969482422,17.7000007629395,378.600006103516,250.300003051758,378.600006103516,256.399993896484,532.599975585938,-0.947325110435486,-0.180287763476372,-0.311274856328964,-0.0600729696452618,0.467491149902344,10.9874038696289,0.024683952331543,0.157183647155762,0,0,0,0,0,0,0,0,0,0,0,0,0,77269.9765625,59886000,17773500,16924500,-36970500,107127504,18335500,47261500,24990000,24515000,4033000,43228500,10138000,50,50
287,2555805.8,1146495.9,512.260009765625,2.22725367546082,2.91854739189148,3.04683542251587,3.08649253845215,3.64019846916199,3.41137337684631,6.40149116516113,1.82637763023376,3747.60009765625,2793.39990234375,2233.30004882812,38,10.3000001907349,7.5,29.7000007629395,661.900024414062,24.5,-0.800000011920929,25.2999992370605,18.6000003814697,3.40000009536743,18.6000003814697,2.29999995231628,1284.09997558594,133.199996948242,77.5999984741211,17.3999996185303,380.799987792969,253.300003051758,380.799987792969,259.799987792969,492,0.468031734228134,0.181703805923462,0.883056044578552,0.342939823865891,1.14498138427734,22.8513450622559,-0.00124740600585938,0.332496643066406,0.15789794921875,0.039703369140625,0.000457763671875,0,0.0787975713610649,0,0,0,0,0,0,0,0,60815.671875,110854744,17607500,15479500,-73387000,194441008,34641000,38314500,22761000,23750000,-1936000,40250000,9648500,50,50
288,2556075.3,1145996.9,476.172485351562,2.29120850563049,2.91442823410034,3.04029488563538,3.08021354675293,3.58680868148804,3.45966529846191,6.38999223709106,1.7568793296814,3824.80004882812,2861.10009765625,2293.89990234375,41,10.6000003814697,7.5,29.7000007629395,664.200012207031,24.7999992370605,-0.600000023841858,25.3999996185303,18.8999996185303,3.70000004768372,18.8999996185303,2.59999990463257,1279.5,132.5,77,17.6000003814697,380.200012207031,251.600006103516,380.200012207031,258.299987792969,524.900024414062,0.965209007263184,0.192496418952942,0.131997317075729,0.0248345620930195,0.542488098144531,11.4923429489136,0.023747444152832,0.169373512268066,0.387054443359375,0.238433837890625,0.178680419921875,0.0635986328125,0.13731262087822,0,0,0,0,0,0,0,0,76101.03125,31903000,16060500,15848000,-6211000,38557500,7327500,53154000,29602500,29362500,6956000,46199500,10777000,50,50
289,2556700.0,1145398.2,473.037506103516,2.37045073509216,2.86158800125122,3.05058646202087,3.01777696609497,3.52738428115845,3.28560757637024,6.38508033752441,1.6806880235672,3849.89990234375,2883.10009765625,2313.39990234375,41,10.6999998092651,7.5,29.7999992370605,665.200012207031,24.8999996185303,-0.5,25.3999996185303,19,3.79999995231628,19,2.59999990463257,1301.09997558594,133.100006103516,78.3000030517578,17.3999996185303,386.200012207031,256.5,386.200012207031,263.700012207031,539.200012207031,0.395271897315979,0.0703844502568245,0.917398691177368,0.162628799676895,0.567489624023438,10.2197113037109,0.00938129425048828,0.158747673034668,0.507568359375,0.446990966796875,0.435302734375,0.380828857421875,0.0612687133252621,0,0,0,0,0,0,0,0,68981.0625,44140500,19882500,20224500,-5418500,52759500,9748000,71032000,37191000,35979500,6006000,65026500,16951500,50,50
290,2580401.9,1139199.1,1552.4375,2.09605121612549,3.06696486473083,3.46145606040955,3.00308132171631,3.06296181678772,2.89520144462585,6.37564706802368,1.85655999183655,1778.80004882812,1120.40002441406,770.599975585938,17,3.79999995231628,8,34.4000015258789,572.200012207031,16.7000007629395,-6.80000019073486,23.5,10.8999996185303,-0.699999988079071,10.8999996185303,-2.70000004768372,1665.5,165.699996948242,109.800003051758,13.1999998092651,491,364.899993896484,491,418.399993896484,288.5,0.958658456802368,0.671456277370453,0.262194275856018,0.177414894104004,2.47747802734375,44.509033203125,-0.161869049072266,0.777492523193359,0.2452392578125,0.117645263671875,0.1126708984375,0,0.136087700724602,0,0.360000014305115,0,0,0,0,0.629999995231628,0,64413.41015625,36821376,12159500,14450000,-21508000,47153500,11613500,76321000,30523500,29941000,-348500,76670000,25289000,89.0000000001583,84.9999999999208
291,2556095.9,1147396.3,549.347534179688,2.35607957839966,2.85097002983093,3.10602402687073,3.07134127616882,3.46692180633545,3.14041829109192,6.3216438293457,1.71895527839661,3665.60009765625,2721.80004882812,2169.69995117188,41,10.1000003814697,7.5,29.8999996185303,658.099975585938,24.2000007629395,-1,25.2000007629395,18.2999992370605,3.20000004768372,18.2999992370605,2.09999990463257,1330.09997558594,135.300003051758,81.5999984741211,16.3999996185303,388.899993896484,266.399993896484,388.899993896484,274.200012207031,555.099975585938,-0.680752098560333,-0.221747547388077,-0.727208137512207,-0.236021116375923,0.957489013671875,18.9768390655518,0.0340652465820312,0.257808685302734,0.00274658203125,0.0006866455078125,0,0,0.001373291015625,0,0,0,0,0,0,0,0,82137.7890625,27958624,11493000,11471500,-13847000,42155000,7929000,38460500,20845500,20130000,3075000,35386000,8322000,50,50
